dealt,desired,first_to_play,dealer,wild_suit,player0desired,player1desired,player2desired,player3desired,result,hand1,hand2,hand3,hand4,hand5,hand6,hand7,hand8,hand9,deciding_player
1,1,0,3,2,-1,-1,-1,-1,1,28,44,44,44,44,44,44,44,44,0
1,0,0,3,2,1,-1,-1,-1,1,33,44,44,44,44,44,44,44,44,1
2,0,0,0,0,1,-1,-1,-1,1,31,17,44,44,44,44,44,44,44,1
2,0,0,0,0,1,0,-1,-1,1,23,28,44,44,44,44,44,44,44,2
2,0,0,0,0,1,0,0,-1,1,34,6,44,44,44,44,44,44,44,3
3,0,0,1,2,-1,-1,-1,-1,1,12,16,11,44,44,44,44,44,44,0
3,1,0,1,2,0,-1,-1,-1,1,32,21,7,44,44,44,44,44,44,1
3,2,0,1,2,0,1,-1,-1,1,25,10,34,44,44,44,44,44,44,2
4,0,2,2,1,-1,-1,0,0,1,13,14,26,21,44,44,44,44,44,0
4,0,2,2,1,-1,-1,0,-1,1,24,20,3,23,44,44,44,44,44,3
5,1,2,3,3,-1,-1,5,1,1,0,19,21,20,16,44,44,44,44,0
5,1,2,3,3,-1,-1,5,-1,1,2,26,5,10,4,44,44,44,44,3
6,1,0,0,0,1,-1,-1,-1,1,32,1,34,21,17,33,44,44,44,1
6,1,0,0,0,1,1,1,-1,1,26,30,18,14,16,5,44,44,44,3
7,1,0,1,4,1,0,6,-1,1,6,9,19,28,24,29,22,44,44,3
9,1,1,3,3,-1,1,3,5,1,34,17,32,14,30,15,22,7,6,0
9,1,1,3,3,-1,-1,-1,-1,1,9,0,2,16,13,34,1,4,20,1
9,3,1,3,3,-1,1,-1,-1,1,24,26,33,3,5,27,8,10,25,2
9,3,0,2,3,-1,-1,-1,-1,1,0,1,34,15,29,18,5,34,27,0
7,0,2,0,0,-1,-1,6,-1,1,20,11,15,16,28,32,27,44,44,3
6,0,0,1,4,-1,-1,-1,-1,1,3,19,31,11,9,4,44,44,44,0
5,1,3,2,0,0,-1,-1,2,1,31,30,21,6,33,44,44,44,44,1
4,0,0,3,1,0,-1,-1,-1,1,21,28,16,0,44,44,44,44,44,1
3,0,2,0,3,-1,-1,2,-1,1,8,17,24,44,44,44,44,44,44,3
1,0,1,2,1,-1,-1,-1,-1,1,24,44,44,44,44,44,44,44,44,1
1,1,1,2,1,-1,0,-1,-1,1,3,44,44,44,44,44,44,44,44,2
9,1,2,3,1,-1,-1,4,0,1,5,2,15,1,25,34,26,28,13,0
9,2,3,1,1,0,-1,-1,2,1,6,19,21,7,22,9,29,33,34,1
9,2,3,1,1,-1,-1,-1,-1,1,0,4,28,10,12,13,30,34,31,3
9,1,0,2,1,3,2,-1,-1,1,16,9,6,3,10,21,12,18,29,2
1,0,3,2,1,-1,-1,-1,1,1,11,44,44,44,44,44,44,44,44,0
1,0,3,2,1,0,-1,-1,1,1,0,44,44,44,44,44,44,44,44,1
1,1,3,2,1,-1,-1,-1,-1,1,34,44,44,44,44,44,44,44,44,3
2,0,3,3,0,-1,-1,-1,0,1,14,23,44,44,44,44,44,44,44,0
2,0,3,3,0,-1,-1,-1,-1,1,22,34,44,44,44,44,44,44,44,3
3,0,1,0,0,-1,0,1,2,1,14,21,28,44,44,44,44,44,44,0
3,0,1,0,0,-1,-1,-1,-1,1,27,7,31,44,44,44,44,44,44,1
4,0,3,1,3,-1,-1,-1,4,1,24,7,5,28,44,44,44,44,44,0
4,1,3,1,3,0,-1,-1,4,1,34,4,1,3,44,44,44,44,44,1
5,1,3,2,1,-1,-1,-1,0,1,18,14,34,12,13,44,44,44,44,0
6,1,3,3,1,1,-1,-1,1,1,28,23,29,6,9,25,44,44,44,1
7,2,0,0,3,-1,-1,-1,-1,1,24,9,14,34,10,28,29,44,44,0
7,2,0,0,3,2,2,6,-1,1,22,26,11,4,1,34,27,44,44,3
9,1,0,0,3,2,-1,-1,-1,1,23,19,20,22,8,28,25,6,9,1
9,0,0,1,3,2,2,2,-1,1,12,11,7,15,5,30,22,19,3,3
8,2,2,2,0,-1,-1,1,6,1,7,26,23,13,34,9,25,15,44,0
7,2,3,3,0,-1,-1,-1,7,1,30,34,12,29,21,15,1,44,44,0
6,0,1,0,0,-1,3,6,2,1,17,25,12,15,2,4,44,44,44,0
5,1,1,1,2,-1,-1,-1,-1,1,34,27,7,22,23,44,44,44,44,1
5,2,1,1,2,-1,1,-1,-1,1,9,8,33,4,15,44,44,44,44,2
4,1,2,2,3,-1,-1,0,3,1,25,30,10,5,44,44,44,44,44,0
4,0,2,2,3,-1,-1,-1,-1,1,14,26,9,31,44,44,44,44,44,2
4,3,2,2,3,-1,-1,0,-1,1,33,12,0,1,44,44,44,44,44,3
3,0,0,3,3,0,-1,-1,-1,1,14,7,31,44,44,44,44,44,44,1
2,1,2,0,2,0,-1,0,2,1,8,24,44,44,44,44,44,44,44,1
2,0,2,0,2,-1,-1,-1,-1,1,19,33,44,44,44,44,44,44,44,2
1,0,1,1,1,-1,0,1,1,1,4,44,44,44,44,44,44,44,44,0
1,0,1,1,1,-1,-1,-1,-1,1,14,44,44,44,44,44,44,44,44,1
1,1,1,1,1,-1,0,-1,-1,1,3,44,44,44,44,44,44,44,44,2
9,3,2,2,1,2,-1,6,9,1,25,9,27,0,13,24,19,20,31,1
9,3,2,3,1,-1,-1,8,8,1,2,7,19,14,12,34,9,31,1,0
9,1,0,0,1,2,-1,-1,-1,1,5,19,14,15,20,7,17,1,32,1
1,0,3,2,1,-1,-1,-1,1,1,12,44,44,44,44,44,44,44,44,0
1,1,3,2,1,0,-1,-1,1,1,19,44,44,44,44,44,44,44,44,1
1,0,3,2,1,0,1,-1,1,1,18,44,44,44,44,44,44,44,44,2
2,0,1,3,2,-1,0,2,0,1,31,25,44,44,44,44,44,44,44,0
2,0,1,3,2,-1,-1,-1,-1,1,14,3,44,44,44,44,44,44,44,1
2,2,1,3,2,-1,0,-1,-1,1,17,18,44,44,44,44,44,44,44,2
2,0,1,3,2,-1,0,2,-1,1,2,10,44,44,44,44,44,44,44,3
3,0,2,0,0,-1,-1,2,3,1,27,32,7,44,44,44,44,44,44,0
4,0,1,1,3,-1,-1,-1,-1,1,8,4,15,7,44,44,44,44,44,1
5,0,2,2,2,3,-1,5,5,1,29,23,21,0,14,44,44,44,44,1
6,1,3,3,3,-1,-1,-1,4,1,7,24,4,14,28,34,44,44,44,0
6,2,3,3,3,1,-1,-1,4,1,33,1,21,19,11,6,44,44,44,1
7,1,2,0,0,2,-1,1,0,1,30,9,17,23,10,33,21,44,44,1
7,1,2,0,0,-1,-1,-1,-1,1,31,15,27,2,1,3,29,44,44,2
7,0,2,0,0,-1,-1,1,-1,1,28,5,18,20,7,0,16,44,44,3
9,3,1,0,3,-1,2,1,9,1,33,14,34,21,13,20,7,10,4,0
9,2,1,0,3,-1,-1,-1,-1,1,34,1,25,24,22,9,18,2,23,1
9,2,2,1,3,-1,-1,7,-1,1,6,33,24,0,19,29,3,10,14,3
6,1,0,0,1,2,1,1,-1,1,30,13,12,34,5,6,44,44,44,3
4,0,0,2,0,1,1,-1,-1,1,32,15,19,9,44,44,44,44,44,2
3,0,1,3,1,-1,0,0,2,1,1,6,2,44,44,44,44,44,44,0
3,0,1,3,1,-1,-1,-1,-1,1,9,32,5,44,44,44,44,44,44,1
2,0,2,0,2,-1,-1,0,2,1,11,22,44,44,44,44,44,44,44,0
2,0,2,0,2,0,-1,0,2,1,16,27,44,44,44,44,44,44,44,1
2,0,2,0,2,-1,-1,-1,-1,1,14,19,44,44,44,44,44,44,44,2
2,2,2,0,2,-1,-1,0,-1,1,4,34,44,44,44,44,44,44,44,3
1,0,3,1,2,-1,-1,-1,0,1,27,44,44,44,44,44,44,44,44,0
1,0,3,1,2,0,-1,-1,0,1,17,44,44,44,44,44,44,44,44,1
9,3,3,2,2,-1,-1,-1,1,1,27,28,24,8,30,34,14,19,21,0
9,0,3,2,2,3,-1,-1,1,1,17,25,6,29,3,9,15,13,22,1
9,1,1,1,2,-1,0,-1,-1,1,21,29,1,9,14,20,2,16,19,2
1,0,1,0,3,-1,1,1,0,1,5,44,44,44,44,44,44,44,44,0
1,1,1,0,3,-1,-1,-1,-1,1,34,44,44,44,44,44,44,44,44,1
1,0,1,0,3,-1,1,1,-1,1,25,44,44,44,44,44,44,44,44,3
2,0,1,1,4,-1,0,0,1,1,4,7,44,44,44,44,44,44,44,0
2,0,1,1,4,-1,-1,-1,-1,1,26,19,44,44,44,44,44,44,44,1
2,0,1,1,4,-1,0,-1,-1,1,15,20,44,44,44,44,44,44,44,2
3,0,3,2,0,1,-1,-1,0,1,28,2,29,44,44,44,44,44,44,1
3,0,3,2,0,-1,-1,-1,-1,1,19,32,15,44,44,44,44,44,44,3
4,0,0,3,3,-1,-1,-1,-1,1,26,7,28,3,44,44,44,44,44,0
5,0,1,0,1,-1,-1,-1,-1,1,8,20,25,9,3,44,44,44,44,1
5,2,1,0,1,-1,0,-1,-1,1,13,26,24,5,28,44,44,44,44,2
6,0,3,1,0,0,-1,-1,3,1,1,29,3,27,5,12,44,44,44,1
7,0,2,2,4,1,-1,0,0,1,18,14,8,7,29,12,22,44,44,1
7,0,2,2,4,-1,-1,0,-1,1,6,2,26,3,25,32,1,44,44,3
8,2,2,3,3,-1,-1,3,8,1,26,25,2,10,7,19,21,5,44,0
9,2,2,0,3,-1,-1,0,5,1,27,18,11,7,29,34,22,31,10,0
9,2,2,1,3,1,-1,7,1,1,22,1,7,27,9,29,34,11,6,1
9,2,2,2,3,-1,-1,6,3,1,19,5,16,34,6,22,13,34,18,0
9,0,1,3,3,-1,3,7,1,1,26,14,0,11,32,8,5,1,30,0
7,2,1,1,0,-1,1,3,3,1,21,10,12,30,34,23,1,44,44,0
6,1,0,2,0,-1,-1,-1,-1,1,19,1,17,22,2,23,44,44,44,0
6,0,0,2,0,1,2,1,-1,1,27,32,24,12,7,8,44,44,44,3
5,0,2,3,4,-1,-1,1,3,1,32,3,17,7,5,44,44,44,44,0
5,0,2,3,4,0,-1,1,3,1,26,6,25,9,23,44,44,44,44,1
4,0,3,0,4,-1,-1,-1,3,1,12,1,6,32,44,44,44,44,44,0
4,0,3,0,4,0,-1,-1,3,1,21,0,24,23,44,44,44,44,44,1
3,0,3,1,4,-1,-1,-1,0,1,22,2,19,44,44,44,44,44,44,0
2,0,1,2,2,-1,1,-1,-1,1,22,30,44,44,44,44,44,44,44,2
1,0,1,3,2,-1,0,1,0,1,15,44,44,44,44,44,44,44,44,0
1,0,1,3,2,-1,0,1,-1,1,13,44,44,44,44,44,44,44,44,3
9,0,1,0,2,-1,1,8,9,1,16,22,10,27,5,11,29,7,3,0
9,0,1,1,2,-1,1,5,2,1,16,7,22,33,27,10,6,9,19,0
9,3,0,3,2,2,-1,-1,-1,1,13,15,4,28,19,9,34,27,24,1
1,0,3,2,2,-1,-1,-1,1,1,4,44,44,44,44,44,44,44,44,0
1,1,3,2,2,0,-1,-1,1,1,28,44,44,44,44,44,44,44,44,1
2,0,1,3,1,-1,-1,-1,-1,1,9,13,44,44,44,44,44,44,44,1
2,1,1,3,1,-1,0,-1,-1,1,31,8,44,44,44,44,44,44,44,2
2,0,1,3,1,-1,0,1,-1,1,29,33,44,44,44,44,44,44,44,3
3,0,0,0,1,-1,-1,-1,-1,1,11,16,21,44,44,44,44,44,44,0
3,1,0,0,1,0,-1,-1,-1,1,29,34,7,44,44,44,44,44,44,1
3,0,0,0,1,0,1,1,-1,1,2,18,9,44,44,44,44,44,44,3
4,1,2,1,2,-1,-1,3,0,1,13,34,25,7,44,44,44,44,44,0
4,1,2,1,2,1,-1,3,0,1,32,6,19,15,44,44,44,44,44,1
5,2,3,2,3,-1,-1,-1,0,1,11,31,29,34,13,44,44,44,44,0
5,0,3,2,3,2,-1,-1,0,1,4,19,8,3,28,44,44,44,44,1
5,2,3,2,3,2,0,-1,0,1,10,16,34,14,25,44,44,44,44,2
6,0,0,3,1,1,-1,-1,-1,1,17,32,1,20,29,28,44,44,44,1
7,1,2,0,2,1,-1,5,0,1,31,11,24,2,12,15,8,44,44,1
8,4,3,1,3,-1,-1,-1,-1,1,9,2,22,26,19,28,13,6,44,3
9,3,3,2,3,-1,-1,-1,7,1,9,14,26,25,34,16,22,33,23,0
9,0,3,2,3,3,-1,-1,7,1,12,15,5,2,27,10,17,28,30,1
8,4,0,2,0,0,-1,-1,-1,1,14,30,18,34,5,34,9,19,44,1
6,0,1,0,1,-1,0,1,4,1,28,26,33,8,25,34,44,44,44,0
5,0,3,1,0,-1,-1,-1,4,1,14,5,24,33,11,44,44,44,44,0
4,0,3,2,0,0,-1,-1,0,1,20,9,16,2,44,44,44,44,44,1
3,0,3,3,0,0,-1,-1,0,1,19,11,23,44,44,44,44,44,44,1
3,0,3,3,0,0,0,-1,0,1,12,26,6,44,44,44,44,44,44,2
2,0,0,0,3,-1,-1,-1,-1,1,10,14,44,44,44,44,44,44,44,0
2,0,0,0,3,0,1,1,-1,1,16,4,44,44,44,44,44,44,44,3
1,0,1,1,0,-1,0,0,1,1,25,44,44,44,44,44,44,44,44,0
1,0,1,1,0,-1,-1,-1,-1,1,15,44,44,44,44,44,44,44,44,1
1,0,1,1,0,-1,0,-1,-1,1,12,44,44,44,44,44,44,44,44,2
1,1,1,1,0,-1,0,0,-1,1,31,44,44,44,44,44,44,44,44,3
9,2,3,2,0,1,-1,-1,8,1,27,12,7,10,19,15,26,20,30,1
9,3,3,2,0,1,2,-1,8,1,13,21,2,14,9,4,6,34,23,2
9,0,1,0,0,-1,-1,-1,-1,1,10,4,2,1,27,20,29,3,13,1
1,1,0,3,2,-1,-1,-1,-1,1,24,44,44,44,44,44,44,44,44,0
1,0,0,3,2,1,-1,-1,-1,1,4,44,44,44,44,44,44,44,44,1
1,0,0,3,2,1,0,1,-1,1,11,44,44,44,44,44,44,44,44,3
2,0,0,0,2,-1,-1,-1,-1,1,18,14,44,44,44,44,44,44,44,0
2,0,0,0,2,0,-1,-1,-1,1,19,9,44,44,44,44,44,44,44,1
2,1,0,0,2,0,0,-1,-1,1,3,1,44,44,44,44,44,44,44,2
2,1,0,0,2,0,0,1,-1,1,6,16,44,44,44,44,44,44,44,3
4,1,0,2,2,0,0,-1,-1,1,34,34,7,18,44,44,44,44,44,2
5,1,3,3,1,1,-1,-1,3,1,14,34,7,20,29,44,44,44,44,1
6,2,3,0,1,-1,-1,-1,5,1,19,7,0,2,31,22,44,44,44,0
9,1,1,0,2,-1,2,2,7,1,28,0,33,15,26,3,9,6,30,0
9,2,1,0,2,-1,2,-1,-1,1,11,27,14,21,10,34,13,19,29,2
9,2,2,1,2,-1,-1,-1,-1,1,14,23,7,33,3,28,32,34,6,2
9,1,1,2,2,-1,2,1,2,1,10,33,15,1,28,30,2,27,3,0
9,2,1,2,2,-1,-1,-1,-1,1,21,34,24,29,22,13,25,8,9,1
7,2,1,0,3,-1,1,1,4,1,6,16,29,1,15,2,33,44,44,0
6,0,3,1,3,-1,-1,-1,2,1,18,6,16,20,31,0,44,44,44,0
5,0,3,2,1,-1,-1,-1,1,1,20,5,32,28,8,44,44,44,44,0
4,0,3,3,3,2,-1,-1,1,1,22,6,8,2,44,44,44,44,44,1
3,0,0,0,1,1,-1,-1,-1,1,32,24,12,44,44,44,44,44,44,1
2,0,0,1,1,0,-1,-1,-1,1,20,21,44,44,44,44,44,44,44,1
1,0,0,2,3,-1,-1,-1,-1,1,3,44,44,44,44,44,44,44,44,0
1,1,0,2,3,0,-1,-1,-1,1,25,44,44,44,44,44,44,44,44,1
1,0,0,2,3,0,1,-1,-1,1,20,44,44,44,44,44,44,44,44,2
1,0,0,2,3,0,1,0,-1,1,12,44,44,44,44,44,44,44,44,3
9,1,3,0,3,0,3,-1,4,1,6,0,30,29,16,8,11,13,22,2
9,0,1,1,3,-1,3,6,0,1,27,13,30,4,14,22,2,19,3,0
1,0,0,3,0,0,-1,-1,-1,1,24,44,44,44,44,44,44,44,44,1
1,0,0,3,0,0,0,1,-1,1,11,44,44,44,44,44,44,44,44,3
2,0,0,0,0,0,-1,-1,-1,1,5,27,44,44,44,44,44,44,44,1
3,0,0,1,4,0,-1,-1,-1,1,17,28,2,44,44,44,44,44,44,1
3,0,0,1,4,0,0,-1,-1,1,25,0,7,44,44,44,44,44,44,2
4,1,0,2,0,-1,-1,-1,-1,1,34,24,16,6,44,44,44,44,44,0
4,1,0,2,0,1,0,-1,-1,1,13,4,3,21,44,44,44,44,44,2
6,0,3,0,0,2,-1,-1,2,1,21,16,8,15,20,28,44,44,44,1
7,2,0,1,2,1,-1,-1,-1,1,26,21,24,34,16,9,31,44,44,1
7,4,0,1,2,1,2,-1,-1,1,5,20,11,12,7,28,27,44,44,2
8,2,1,2,2,-1,2,4,2,1,14,10,21,1,34,31,28,27,44,0
8,2,1,2,2,-1,-1,-1,-1,1,4,6,23,24,29,20,30,5,44,1
9,1,0,3,2,1,2,0,-1,1,18,1,7,27,22,13,11,28,32,3
9,1,0,2,2,1,2,-1,-1,1,20,21,28,19,14,6,2,23,10,2
8,3,1,3,1,-1,1,0,2,1,23,24,19,31,12,2,4,30,44,0
8,1,1,3,1,-1,-1,-1,-1,1,22,34,7,14,17,11,15,0,44,1
7,0,0,0,2,1,-1,-1,-1,1,1,19,7,21,17,2,9,44,44,1
6,1,2,1,1,-1,-1,1,3,1,2,20,15,25,23,24,44,44,44,0
5,1,2,2,0,-1,-1,2,1,1,5,29,2,30,21,44,44,44,44,0
5,2,2,2,0,1,-1,2,1,1,17,34,18,6,1,44,44,44,44,1
3,0,1,0,1,-1,1,0,1,1,0,10,32,44,44,44,44,44,44,0
3,0,1,0,1,-1,1,-1,-1,1,13,3,9,44,44,44,44,44,44,2
3,1,1,0,1,-1,1,0,-1,1,28,11,33,44,44,44,44,44,44,3
2,0,1,1,4,-1,0,1,0,1,5,24,44,44,44,44,44,44,44,0
2,0,1,1,4,-1,-1,-1,-1,1,3,8,44,44,44,44,44,44,44,1
1,0,3,2,1,-1,-1,-1,1,1,22,44,44,44,44,44,44,44,44,0
1,0,3,2,1,0,0,-1,1,1,14,44,44,44,44,44,44,44,44,2
9,3,2,0,1,-1,-1,9,0,1,9,31,19,29,27,21,13,3,17,0
9,1,1,1,1,-1,4,9,8,1,0,10,1,7,13,23,18,15,16,0
9,1,3,2,1,1,1,-1,3,1,8,1,25,6,22,17,10,32,20,2
1,0,2,1,1,-1,-1,1,1,1,8,44,44,44,44,44,44,44,44,0
1,0,2,1,1,0,-1,1,1,1,21,44,44,44,44,44,44,44,44,1
1,1,2,1,1,-1,-1,-1,-1,1,5,44,44,44,44,44,44,44,44,2
2,0,2,2,2,1,-1,2,0,1,25,15,44,44,44,44,44,44,44,1
2,0,2,2,2,-1,-1,2,-1,1,22,29,44,44,44,44,44,44,44,3
5,0,3,1,4,-1,-1,-1,0,1,2,33,31,28,0,44,44,44,44,0
5,0,3,1,4,-1,-1,-1,-1,1,15,4,12,13,3,44,44,44,44,3
8,0,2,0,3,-1,-1,-1,-1,1,4,15,22,16,3,17,24,23,44,2
9,1,3,1,3,0,-1,-1,3,1,28,17,23,27,8,4,11,21,6,1
9,1,2,2,3,-1,-1,0,0,1,28,33,15,20,18,0,12,8,16,0
9,1,3,3,3,-1,-1,-1,8,1,2,33,18,24,3,13,11,12,9,0
9,2,1,0,3,-1,-1,-1,-1,1,20,34,28,1,17,33,10,31,24,1
8,2,0,1,0,-1,-1,-1,-1,1,21,34,25,3,31,18,12,17,44,0
8,1,0,1,0,2,-1,-1,-1,1,6,1,5,11,4,19,26,33,44,1
8,2,0,1,0,2,1,-1,-1,1,0,29,20,13,24,23,7,16,44,2
6,0,2,3,0,1,-1,3,1,1,23,7,15,24,20,13,44,44,44,1
6,1,2,3,0,-1,-1,3,-1,1,9,6,26,17,14,2,44,44,44,3
5,0,0,0,3,1,-1,-1,-1,1,10,7,0,22,19,44,44,44,44,1
5,2,0,0,3,1,0,2,-1,1,30,33,3,1,13,44,44,44,44,3
4,0,3,1,2,-1,-1,-1,4,1,4,17,0,33,44,44,44,44,44,0
3,0,3,2,3,-1,-1,-1,0,1,20,2,23,44,44,44,44,44,44,0
3,1,3,2,3,0,1,-1,0,1,11,13,5,44,44,44,44,44,44,2
3,0,3,2,3,-1,-1,-1,-1,1,1,29,32,44,44,44,44,44,44,3
2,0,2,3,1,-1,-1,1,0,1,18,20,44,44,44,44,44,44,44,0
2,0,2,3,1,0,-1,1,0,1,5,1,44,44,44,44,44,44,44,1
2,0,2,3,1,-1,-1,1,-1,1,32,13,44,44,44,44,44,44,44,3
1,0,2,0,2,-1,-1,1,0,1,19,44,44,44,44,44,44,44,44,0
1,0,2,0,2,0,-1,1,0,1,5,44,44,44,44,44,44,44,44,1
1,1,2,0,2,-1,-1,-1,-1,1,34,44,44,44,44,44,44,44,44,2
1,0,2,0,2,-1,-1,1,-1,1,18,44,44,44,44,44,44,44,44,3
9,0,2,1,2,-1,-1,0,7,1,22,26,12,27,15,18,6,1,23,0
9,2,1,2,2,-1,3,1,7,1,16,28,34,26,2,19,29,1,31,0
9,1,3,3,2,-1,-1,-1,1,1,25,30,19,3,14,23,18,0,32,0
1,0,3,2,0,-1,-1,-1,0,1,27,44,44,44,44,44,44,44,44,0
1,0,3,2,0,0,0,-1,0,1,28,44,44,44,44,44,44,44,44,2
1,0,3,2,0,-1,-1,-1,-1,1,19,44,44,44,44,44,44,44,44,3
2,0,1,3,2,-1,0,0,2,1,21,29,44,44,44,44,44,44,44,0
2,0,1,3,2,-1,-1,-1,-1,1,4,33,44,44,44,44,44,44,44,1
3,0,2,0,0,-1,-1,3,0,1,15,27,24,44,44,44,44,44,44,0
4,0,3,1,2,-1,-1,-1,1,1,25,10,13,30,44,44,44,44,44,0
5,1,2,2,3,-1,-1,4,5,1,34,3,32,26,2,44,44,44,44,0
5,1,2,2,3,1,-1,4,5,1,14,27,22,4,25,44,44,44,44,1
6,2,3,3,2,-1,-1,-1,5,1,24,11,16,20,4,1,44,44,44,0
6,2,3,3,2,2,-1,-1,5,1,21,31,28,18,10,32,44,44,44,1
7,1,2,0,0,-1,-1,4,-1,1,27,9,28,4,10,1,23,44,44,3
8,2,0,1,0,0,-1,-1,-1,1,34,22,31,8,2,16,1,4,44,1
9,2,0,3,0,2,-1,-1,-1,1,34,11,24,17,27,16,13,34,29,1
9,0,2,0,0,-1,-1,1,8,1,0,13,12,3,27,1,25,8,19,0
9,1,2,0,0,-1,-1,-1,-1,1,17,7,26,14,16,22,23,5,15,2
8,2,0,2,1,1,-1,-1,-1,1,14,16,9,27,0,12,25,34,44,1
7,1,0,3,2,-1,-1,-1,-1,1,7,21,5,12,24,26,1,44,44,0
7,4,0,3,2,1,0,-1,-1,1,25,31,9,32,14,28,34,44,44,2
4,0,2,2,0,1,-1,3,4,1,29,21,7,20,44,44,44,44,44,1
3,0,0,3,2,1,-1,-1,-1,1,5,27,7,44,44,44,44,44,44,1
2,0,0,0,3,1,-1,-1,-1,1,6,28,44,44,44,44,44,44,44,1
1,1,2,1,2,-1,-1,1,0,1,28,44,44,44,44,44,44,44,44,0
1,0,2,1,2,1,-1,1,0,1,13,44,44,44,44,44,44,44,44,1
1,0,2,1,2,-1,-1,1,-1,1,29,44,44,44,44,44,44,44,44,3
9,2,0,2,2,-1,-1,-1,-1,1,11,18,21,9,24,20,33,26,27,0
9,0,1,3,2,-1,1,4,7,1,23,3,5,18,12,10,30,25,19,0
9,1,1,3,2,-1,-1,-1,-1,1,22,8,9,2,4,34,0,17,14,1
1,0,1,0,1,-1,0,1,0,1,12,44,44,44,44,44,44,44,44,0
1,0,1,0,1,-1,-1,-1,-1,1,29,44,44,44,44,44,44,44,44,1
1,1,1,0,1,-1,0,-1,-1,1,23,44,44,44,44,44,44,44,44,2
1,0,1,0,1,-1,0,1,-1,1,1,44,44,44,44,44,44,44,44,3
2,0,2,1,3,-1,-1,2,1,1,8,3,44,44,44,44,44,44,44,0
2,0,2,1,3,0,-1,2,1,1,23,12,44,44,44,44,44,44,44,1
2,2,2,1,3,-1,-1,-1,-1,1,26,32,44,44,44,44,44,44,44,2
5,0,3,0,1,-1,-1,-1,3,1,1,15,6,24,17,44,44,44,44,0
5,1,3,0,1,0,-1,-1,3,1,34,4,28,30,26,44,44,44,44,1
5,3,3,0,1,-1,-1,-1,-1,1,23,29,3,31,13,44,44,44,44,3
9,3,2,1,0,-1,-1,5,2,1,18,13,24,34,4,22,9,1,14,0
8,1,3,0,2,1,-1,-1,1,1,14,3,2,7,32,5,1,19,44,1
7,0,2,1,4,-1,-1,6,0,1,7,24,6,3,2,1,5,44,44,0
6,2,2,2,1,-1,-1,5,3,1,34,10,14,11,27,1,44,44,44,0
6,0,2,2,1,2,-1,5,3,1,6,26,28,21,4,32,44,44,44,1
5,1,0,3,1,1,-1,-1,-1,1,19,2,17,24,30,44,44,44,44,1
4,0,0,0,3,-1,-1,-1,-1,1,24,17,16,7,44,44,44,44,44,0
3,0,1,1,0,-1,1,0,3,1,15,0,16,44,44,44,44,44,44,0
3,0,1,1,0,-1,1,-1,-1,1,19,24,30,44,44,44,44,44,44,2
2,0,1,2,0,-1,1,2,0,1,32,31,44,44,44,44,44,44,44,0
2,0,1,2,0,-1,1,2,-1,1,27,26,44,44,44,44,44,44,44,3
1,0,1,3,0,-1,0,0,0,1,26,44,44,44,44,44,44,44,44,0
1,0,1,3,0,-1,0,-1,-1,1,8,44,44,44,44,44,44,44,44,2
1,0,1,3,0,-1,0,0,-1,1,5,44,44,44,44,44,44,44,44,3
9,3,1,0,0,-1,0,3,5,1,30,23,28,18,3,34,2,17,4,0
9,3,1,0,0,-1,0,-1,-1,1,19,8,22,0,27,26,13,20,9,2
9,0,0,1,0,2,-1,-1,-1,1,23,32,15,25,17,14,1,7,24,1
9,1,0,2,0,-1,-1,-1,-1,1,27,7,10,26,0,23,33,20,11,0
9,1,2,3,0,-1,-1,9,0,1,24,21,26,27,14,1,12,6,7,0
1,0,0,3,1,0,-1,-1,-1,1,4,44,44,44,44,44,44,44,44,1
2,0,0,0,1,-1,-1,-1,-1,1,14,24,44,44,44,44,44,44,44,0
2,0,0,0,1,0,0,-1,-1,1,4,26,44,44,44,44,44,44,44,2
3,0,1,1,3,-1,0,3,-1,1,20,4,11,44,44,44,44,44,44,3
4,0,1,2,2,-1,1,1,1,1,12,26,27,29,44,44,44,44,44,0
4,1,1,2,2,-1,1,-1,-1,1,5,34,19,24,44,44,44,44,44,2
4,1,1,2,2,-1,1,1,-1,1,34,9,14,2,44,44,44,44,44,3
5,1,1,3,3,-1,2,3,4,1,1,33,22,3,9,44,44,44,44,0
5,2,1,3,3,-1,-1,-1,-1,1,11,7,21,0,29,44,44,44,44,1
7,0,3,1,3,-1,-1,-1,6,1,14,16,5,0,28,3,4,44,44,0
7,1,3,1,3,0,-1,-1,6,1,17,2,6,12,24,34,1,44,44,1
7,6,3,1,3,-1,-1,-1,-1,1,33,34,32,10,15,18,31,44,44,3
8,1,3,2,3,-1,-1,-1,2,1,17,1,27,34,26,4,6,7,44,0
8,3,3,2,3,1,0,-1,2,1,33,21,24,32,30,10,11,22,44,2
8,2,3,2,3,-1,-1,-1,-1,1,0,3,31,13,2,25,19,34,44,3
9,2,2,3,3,-1,-1,6,4,1,23,34,30,8,3,16,25,27,6,0
9,1,1,0,3,-1,-1,-1,-1,1,16,21,31,22,12,4,13,19,0,1
9,3,2,1,3,-1,-1,8,1,1,8,19,6,27,34,29,0,21,31,0
9,1,2,1,3,3,-1,8,1,1,3,13,5,1,33,16,12,4,10,1
9,2,2,2,3,-1,-1,0,0,1,33,22,23,29,8,6,24,11,14,0
8,1,2,3,0,-1,-1,2,2,1,7,34,4,5,13,32,33,23,44,0
